Sentence_ID	Sentence_Index	Aspect_Index	Aspect	Dep_Words	Aspect_Polarity
1618	1990	2	after dinner drink	['offered', 'an']	positive
2254	1991	0	outdoor seating	['good', 'crowd']	positive
2254	1991	1	vibe	['a', 'hip', 'with', 'japanese', 'crowd']	positive
894	1992	0	prix fixe pricing	['Even', 'the', 'with', 'worth']	conflict
1800	1993	0	room	['of', 'the', 'rest']	neutral
1800	1993	1	area	['a', 'back', 'seated', 'high', 'traffic', 'in']	negative
3253	1994	0	owners	['the', 'have']	positive
2411	1995	0	ambiance	['and', 'to', 'reputation', 'their', 'drawn']	positive
3139	1996	0	tanks	['clear', 'restaurants', 'Ping', 'the', 'display']	negative
3139	1996	1	tanks	['clear', 'restaurants', 'Ping', 'the', 'display']	positive
3139	1996	2	dim sum	['lover']	neutral
3139	1996	3	brunch	['of', 'part', 'lover']	neutral
2667	1997	0	Halibut	['The', 'salty']	negative
2667	1997	1	dessert	['was']	neutral
2667	1997	2	service	['poor']	negative
1002	1998	0	view	['The', 'spectacular']	positive
1002	1998	1	food	['the', 'great']	positive
1181	1999	0	place	['The', 'hard', 'find']	conflict
1181	1999	1	food	['our', 'got']	neutral
1052	2000	0	bagels	['and', 'cheese', 'Good', 'cream']	positive
1052	2000	1	cream cheese	['bagels', 'good', 'ROOT']	positive
2832	2001	0	food	['The', 'wonderful', 'tasty', 'filling']	positive
2832	2001	1	service	['professional', 'the', 'friendly']	positive
265	2002	0	priced	['extremely', 'is', 'well', 'It', 'also', 'ROOT']	positive
1739	2003	0	service	['Always', 'great', 'ROOT']	positive
2057	2004	0	food	['the', 'awsome']	positive
883	2006	0	chicken casserole	['of', 'the', 'ordered', 'meat', 'pieces']	negative
883	2006	1	chicken	['of', 'meat', 'casserole', 'pieces']	negative
883	2006	2	meat	['dark', 'all', 'chicken']	negative
834	2007	0	mezzanine	['on', 'the', 'breezy']	negative
1968	2008	0	Valentines Day dinner	['went', 'for']	neutral
237	2009	0	jelly fish	['and', 'the', 'chicken', 'crab', 'recommend']	positive
237	2009	1	drunken chicken	['fish', 'recommend']	positive
237	2009	2	soupy dumplings	['crab']	positive
237	2009	3	stir fry blue crab	['dumplings', 'the', 'certainly', 'fish', 'recommend']	positive
1583	2010	0	SHOWS	['LOVED', 'THE']	positive
2638	2012	0	dumplings	['of', 'the', 'yummy', 'meal']	positive
2638	2012	1	meal	['a', 'dumplings', 'made']	positive
2638	2012	2	dumpling menu	['the', 'made', 'from']	positive
838	2013	0	aesthetics	['lounge', 'The', 'place']	negative
838	2013	1	place	['this', 'of', 'aesthetics']	negative
3377	2014	0	box wine	['on', 'ripped', 'free']	positive
2886	2015	0	food	['about', 'ranting', 'the']	positive
2753	2016	0	fish	['pre', 'and', 'mind', 'chef', 'low', 'quality', 'staff']	negative
2753	2016	1	staff	['unfriendly', 'mind', 'fish']	negative
2753	2016	2	sushi chef	['a', 'fish', 'mind', 'looks', 'that']	negative
891	2017	0	food	['awful', 'ROOT', 'The', 'ok']	neutral
891	2017	1	service	['awful', 'the']	negative
1469	2018	0	pizza	['The', 'yummy']	positive
1469	2018	1	atmoshpere	['I', 'the', 'like']	positive
3565	2019	0	seats	['windows', 'many', 'looking', 'such', 'empty', 'noticicing']	negative
347	2020	0	roll	['asking', 'favorite', 'your', 'for']	negative
347	2020	1	menu	['on', "'s", 'it', 'plan', 'not', 'the', 'if']	negative
1691	2022	0	food	['Good', 'ROOT']	positive
2117	2024	0	rolls	['big', 'good', 'those']	conflict
2117	2024	1	sashimi	['fresh']	negative
2593	2025	0	pesto pizza	['was', 'heard', 'amount', 'thin', 'excellent', 'The', 'ROOT']	positive
2593	2025	1	Italian chees	['cheese']	positive
2593	2025	2	thin-crust pizza	['was', 'heard', 'amount', 'thin', 'excellent', 'The', 'ROOT', 'pesto']	positive
2076	2029	0	shrimp appetizer	['try', 'price', 'spicy', 'the']	positive
2076	2029	1	price	['again', 'the', 'worth', 'but', 'appetizer']	conflict
2076	2029	2	lamb vindaloo	['the', 'great']	positive
3056	2030	0	ambience	['go', 'the', 'for']	positive
3056	2030	1	food	['the', 'consider']	negative
1666	2034	0	Food	['good']	conflict
1666	2034	1	wait	['good', 'visit', 'worth', 'not', 'the', 'or']	negative
2631	2038	0	dinners	['many', 'so', 'had']	positive
1979	2039	0	beef	['of', 'piece']	positive
2436	2040	0	spices	['roti', 'ROOT', 'eggs', 'onions', 'Delicate']	positive
2436	2040	1	onions	['and', 'roti', 'eggs', 'spices']	positive
2436	2040	2	eggs	['spices', 'onions']	positive
2436	2040	3	roti	['a', 'spices', 'onions', 'kick']	positive
1384	2041	0	food	['brings', 'price', 'Incredible']	positive
1384	2041	1	price	['a', 'food', 'at', 'agreable']	positive
3137	2043	0	table	['a', 'certain', 'at', 'sit']	positive
3698	2047	0	menu	['The', 'has']	positive
3698	2047	1	potato pancakes	['try', 'those']	positive
1167	2048	0	fried dumpling	['to', 'getting']	positive
3	2049	0	staff	['friendliest', 'competent', 'The']	negative
3	2049	1	service	['stickler', 'for']	negative
1457	2050	0	primi	['and', 'secondi', 'order', 'one']	positive
1457	2050	1	secondi	['primi', 'order', 'one']	positive
1457	2050	2	portions	['large', 'offer']	positive
1530	2052	0	employees	['to', 'delivered', 'his', 'overheard', 'that']	negative
1530	2052	1	dining area	['delivered', 'the', 'in']	neutral
2997	2053	0	crab cakes	['ROOT', 'too', 'Delicious']	positive
36	2056	0	dining experience	['This', 'was', 'had', 'worst', 'the', 'ROOT']	negative
77	2057	0	service	['and', 'about', 'the', 'say', 'staff']	positive
77	2057	1	staff	['say', 'the', 'great', 'service']	positive
2087	2058	0	waiter	['understand']	negative
540	2061	0	bruschetta	['and', 'The', 'panini', "'s"]	positive
540	2061	1	panini	['bruschetta', "'s"]	positive
3150	2062	0	Food	['okay']	neutral
1799	2063	0	waitress	['and', 'bumped', 'who', 'customer', 'Every', 'passed']	neutral
657	2065	0	wait	['popular', 'always', 'full', 'ROOT', 'a']	negative
1433	2069	0	Sichuan chef	['run', 'started', 'who', 'same', 'the', 'by']	neutral
1200	2071	0	spicy tuna roll	['a', 'wrapped', 'seems', 'performance']	negative
1200	2071	1	serving	['and', 'variety', 'technique', 'seems', 'ROOT', 'BBQ']	neutral
1200	2071	2	nori	['not', 'wrapped', 'with']	negative
2833	2072	0	patio	['on', 'gigantic', 'serve', 'their']	positive
3707	2073	0	Pastrami	['I', 'portion', 'Best']	positive
3707	2073	1	portion	['and', 'great', 'Pastrami', 'ROOT', 'had', 'ridiculous', 'ever']	positive
3267	2074	0	food	['have']	neutral
3098	2075	0	drinks	['go', 'the', 'for']	positive
1867	2079	0	courses	['2', 'The', 'good', 'first']	positive
1867	2079	1	chocolate sampler	['the', 'rich']	negative
1867	2079	2	dessert wine	['me', 'sweet', 'the', 'rich']	negative
2026	2080	0	Butter	['melted']	negative
2026	2080	1	white wine	['warm']	negative
2026	2080	2	cheese	['oozing']	negative
273	2081	0	private room	['their', 'in', 'party']	neutral
1318	2083	0	ambience	['and', 'be', 'It', 'cramped', 'can', 'have', 'not', 'the', 'ROOT']	negative
1318	2083	1	place	['the', 'cramped']	negative
1318	2083	2	aisle	['sit', 'in', 'an']	negative
2011	2085	0	pre-fixe menu	['pre', 'with', 'the', 'disappointed', 'choices']	negative
2011	2085	1	choices per course	['of', '3', '2', 'menu', 'offer']	neutral
2011	2085	2	ordering a la carte	['ended']	negative
1563	2086	0	Pakistani food	['Authentic']	positive
3235	2087	0	staff	['The', 'friendly']	positive
3235	2087	1	chef	['the', 'greeted']	positive
1459	2089	0	eggplant parmesan	['The', 'great']	positive
1459	2089	1	baked ziti with meatsauce	['a', 'better', 'serves']	positive
1459	2089	2	serves	['claims', 'that', 'ziti', 'one']	positive
1597	2090	0	ingredients	['preparation', 'Quality', 'price', 'ROOT', 'NYC']	positive
1597	2090	1	price	['a', 'preparation', 'fair', 'ingredients']	positive
910	2091	0	Service	['good', 'attentive', 'prompt', 'non']	positive
1441	2092	0	hot pot with seafood	['of', 'entree', 'burner', 'pieces']	negative
1441	2092	1	shrimp	['of', 'pieces']	negative
1441	2092	2	squid	['entree', 'full']	negative
1441	2092	3	entree	['pot', 'squid', 'My', 'full', 'heated']	positive
1441	2092	4	crabmeat	['of', 'full', 'imitation']	negative
2016	2093	0	cheese fondue	['with', 'began', 'blend', 'the']	neutral
2016	2093	1	kielbasa	['added', 'apples']	neutral
2016	2093	2	apples	['and', 'kielbasa', 'added']	neutral
733	2094	0	value	['a', 'lunch', 'good', 'find']	positive
733	2094	1	lunch	['for', 'value']	positive
3328	2095	0	curry	['crap', 'run', 'Its']	neutral
3328	2095	1	food	['of', 'the', 'run', 'mill']	neutral
1305	2096	0	food	['the', 'horrible']	negative
1305	2096	1	menu	['looking', 'the', 'at']	neutral
1951	2097	0	table	['upstairs']	positive
1951	2097	1	seated	['and', 'we', 'promptly', 'were', 'ROOT', 'asked', 'packed']	positive
1438	2098	0	white sauce	['watery', 'generic', 'Americanized', 'with', 'your', 'usual']	negative
1438	2098	1	Chinese food	['Americanized']	neutral
2418	2099	0	bread	['and', 'soft', 'use', 'unlike', 'ROOT', 'is', 'flavorful', 'styled', 'the', 'paratha', 'The', 'plain']	positive
2418	2099	1	paratha bread	['and', 'soft', 'use', 'unlike', 'plain', 'is', 'flavorful', 'styled', 'the', 'ROOT', 'The']	positive
2418	2099	2	bread	['and', 'soft', 'use', 'unlike', 'ROOT', 'is', 'flavorful', 'styled', 'the', 'paratha', 'The', 'plain']	negative
2418	2099	3	stuffing	['the', 'flavorful', 'styled']	positive
2418	2099	4	tandoori	['styled']	positive
2555	2100	0	Service	['friendly']	positive
2555	2100	1	prices	['good']	positive
2555	2100	2	delivery time	['slow']	negative
2555	2100	3	pizza	['this', 'tastes']	positive
2688	2101	0	food	['the', 'get', 'menu', 'is', 'cater', 'greatest', 'allergies', 'The', 'price']	conflict
2688	2101	1	food	['the', 'get', 'menu', 'is', 'cater', 'greatest', 'allergies', 'The', 'price']	positive
2688	2101	2	price	['a', 'food', 'good', 'for']	positive
2688	2101	3	food	['the', 'get', 'menu', 'is', 'cater', 'greatest', 'allergies', 'The', 'price']	positive
2688	2101	4	food	['the', 'get', 'menu', 'is', 'cater', 'greatest', 'allergies', 'The', 'price']	neutral
2688	2101	5	food	['the', 'get', 'menu', 'is', 'cater', 'greatest', 'allergies', 'The', 'price']	negative
2737	2102	0	service	['The', 'excellent']	positive
2737	2102	1	decor	['the', 'great']	positive
2737	2102	2	food	['the', 'delicious', 'comes']	positive
2737	2102	3	portions	['large', 'comes', 'in']	positive
2440	2104	0	service	['An', 'ROOT', 'excellent']	positive
1570	2105	0	food	['The', 'is', 'however']	neutral
2244	2106	0	Thai noodles with shrimp and chicken and coconut juice	['their', 'LOVE', 'MUST']	positive
3606	2108	0	pizza	['The', 'good']	positive
1454	2109	0	menu items	['the', 'written', 'additional']	negative
3543	2110	0	Food	['average']	neutral
1206	2111	0	place	['small', 'The', 'cramped']	negative
1206	2111	1	food	['the', 'fantastic']	positive
2648	2112	0	food	['The', 'tasty']	positive
2648	2112	1	portion sizes	['appropriate']	positive
493	2115	0	Kosher dills	['compliment']	positive
493	2115	1	sandwich	['unforgetable', 'your', 'compliment', 'for']	positive
621	2117	0	shows	['go', 'have', 'that']	positive
621	2117	1	dinner	['go', 'the', 'through', 'out']	neutral
621	2117	2	entertainment	['The', 'great']	positive
238	2119	0	food	['The', 'cheap']	positive
238	2119	1	waiters	['the', 'nice']	positive
1164	2120	0	food	['The', 'order', 'is', 'that']	positive
1164	2120	1	wait	['the', 'order']	negative
30	2121	0	bartender	['The', 'visit', 'rude']	negative
2273	2122	0	sushi	['and', 'presented', 'Their', 'fresh', 'Kamikaze', 'Rolls']	positive
2273	2122	1	Kamikaze	['fresh', 'sushi']	positive
2273	2122	2	Rolls	['fresh', 'other', 'sushi']	positive
429	2123	0	Thai food	['authentic', 'look', 'For']	positive
1846	2126	0	mayonaisse	['highlight', 'the', 'ROOT', 'side', 'was']	negative
1846	2126	1	food runners	['of', 'the', 'good', 'which', 'one']	neutral
1846	2126	2	bill	['the', '$']	negative
1846	2126	3	fries	['of', 'side', 'received']	negative
958	2127	0	braised lamb shank in red wine	['the', 'ROOT', 'choose', 'which', 'excellent']	positive
958	2127	1	special	['of', 'the', 'one']	positive
110	2128	0	wines	['knowing', 'about']	neutral
110	2128	1	wine list	['their', 'check']	positive
2402	2130	0	waitstaff	['all', 'ROOT', 'is', 'who', 'rushing', 'the', 'order', 'with', 'throw', 'concern']	negative
2402	2130	1	food	['the', 'throw']	neutral
1612	2131	0	iced tea	['the', 'Have']	positive
3401	2133	0	salmon	['impressed', 'had']	negative
3401	2133	1	chicken	['had']	positive
3401	2133	2	servings	['Small', 'good', 'entree']	negative
3401	2133	3	entree	['main', 'for', 'servings']	negative
1226	2135	0	salads	['2', 'worth', 'get']	negative
1226	2135	1	lettuce	['to', 'add', 'some']	neutral
3544	2136	0	ambience	['The', 'romantic']	positive
3544	2136	1	place	['a', 'bring', 'good']	positive
3688	2138	0	bar	['a', 'popular', 'as', 'restaurant']	positive
3688	2138	1	tables	['a', 'and', 'bartender', 'waiter', 'few', 'only']	negative
3688	2138	2	waiter	['tables', 'the', 'bartender']	neutral
3688	2138	3	bartender	['tables', 'waiter', 'being', 'popular', 'the', 'with']	neutral
3688	2138	4	atmosphere	['the', 'unobtrusive', 'enjoyed']	positive
1182	2139	0	food	['The', 'good']	positive
1182	2139	1	price	['good', 'it', 'for']	positive
1182	2139	2	fried dumplings	['better', 'most', 'than']	negative
1303	2140	0	prices	['better', 'with', 'are']	negative
212	2142	0	Obv caviar	['top']	positive
212	2142	1	menu	['of', 'the', 'rest']	positive
1313	2143	0	dishes	['most', 'average', 'expensive']	negative
2902	2146	0	food	['the', 'loving']	neutral
2902	2146	1	dining experiences	['of', 'your', 'best', 'one']	positive
415	2147	0	food	['for', 'hour']	neutral
2822	2148	0	pizza	['enjoyed']	positive
2822	2148	1	santa fe chopped salad	['and', 'ROOT', 'fish', 'chips', 'enjoyed']	positive
2822	2148	2	fish and chips	['chopped', 'salad']	positive
3268	2149	0	ambience	['The', 'calm', 'quiet']	positive
1100	2150	0	service	['the', 'dissappointed', 'by', 'rude', 'which']	negative
3345	2153	0	pizza	['NY', 'the', 'make', 'best']	positive
1786	2154	0	Tuna roll	['huge', 'The', 'spicy', 'best']	positive
1786	2154	1	price range	['this', 'had', 'at']	positive
2754	2155	0	Price	['and', 'fish', 'quality', 'keep']	negative
2754	2155	1	fish	['of', 'Price']	negative
2754	2155	2	quality	['Price', 'keep']	negative
1942	2156	0	waiter	['and', 'Our', 'all', 'attentive', 'genuine']	positive
1894	2157	0	place	['BISTRO', 'The']	positive
1894	2157	1	dishes	['simple', 'served', 'and', 'wine']	positive
1894	2157	2	wine	['served', 'dishes']	positive
1894	2157	3	atmosphere	['a', 'in', 'bustling', 'efficiently']	positive
1894	2157	4	served	['BISTRO', 'wine', 'dishes', 'efficiently']	positive
153	2158	0	comfort food	['places']	positive
1346	2159	0	ingredients	['and', 'the', 'technique', 'are']	positive
1346	2159	1	technique	['are', 'ingredients']	positive
1346	2159	2	lunch	['dinner', 'return', 'at', 'or']	neutral
1346	2159	3	dinner	['lunch', 'return']	neutral
3585	2160	0	pastrami sandwich	['a', 'huge', 'had', 'roll']	positive
204	2161	0	table	['a', 'seems', 'at', 'seated']	negative
204	2161	1	atomosphere	['the', 'warm', 'quarters']	positive
204	2161	2	room	['enough', 'seems', 'like', 'size']	negative
204	2161	3	spot	['fun', 'tight', 'about', 'the', 'in']	negative
3216	2162	0	fish	['fresh', 'The']	negative
3216	2162	1	rice	['the', 'tasted']	negative
1686	2163	0	price	['Considering', 'their', 'small', '625']	negative
1686	2163	1	dish	['small', 'the']	negative
1686	2163	2	lunch specia	['special']	negative
2419	2164	0	Indian Fast Food	['of', 'foods', 'pinnacle']	positive
713	2165	0	service	['money', 'bad', 'have', 'that']	negative
713	2165	1	money	["'s", 'service', 'less']	negative
713	2165	2	tip	['to', 'you', 'ROOT', 'Besides', 'have']	negative
97	2167	0	wine list	['The', 'nice']	positive
329	2170	0	Service	['devine']	positive
329	2170	1	oysters	['sensual', 'devine']	positive
329	2170	2	price	['beat', 'the']	positive
1067	2171	0	bagel	['offers']	negative
98	2172	0	italian food	['authentic', 'delicious']	positive
2006	2173	0	service	['The', 'attentive', 'discreet']	positive
690	2175	0	prices	['and', 'atmosphere', 'For', 'those', 'expect']	negative
690	2175	1	atmosphere	['prices', 'dressed', 'the', 'expect']	negative
2272	2177	0	menu	['the', 'same', 'offer']	neutral
2272	2177	1	drinks	['loaded', 'creative', 'have', 'that']	positive
601	2178	0	atmosphere	['fun', 'and', 'the', 'food', 'enjoyed']	positive
601	2178	1	food	['atmosphere', 'good', 'enjoyed']	positive
615	2179	0	food	['The', 'tradional']	positive
615	2179	1	portions	['large', 'hot', 'with']	positive
2525	2182	0	place	['this', 'of', 'side', 'idea']	negative
2525	2182	1	place	['this', 'of', 'side', 'idea']	negative
1190	2183	0	service	['increase', 'the', 'lot']	negative
2336	2184	0	Ambiance	['romantic']	negative
2336	2184	1	management	['tries']	positive
3265	2185	0	portions	['the', 'sharing', 'sizes']	negative
3265	2185	1	appetizers	['small', 'the', 'especially']	negative
3265	2185	2	appetizer	['pay', 'for', 'an']	negative
3265	2185	3	main entree	['a', 'warn', 'reader']	neutral
3265	2185	4	cold udon	['warn', 'the', 'end', 'reader']	neutral
3265	2185	5	chef	['menu', 'the', "'s"]	positive
3265	2185	6	menu	['chef', 'order', 'special', 'tasting']	positive
3265	2185	7	dish	['1', 'person', 'reader']	negative
3265	2185	8	portions	['the', 'sharing', 'sizes']	negative
416	2186	0	food	['late', 'the']	negative
416	2186	1	rice	['late', 'were', 'because', 'they', 'out']	neutral
3015	2187	0	sashimi	['order']	neutral
3015	2187	1	portions	['the', 'were']	negative
364	2188	0	main course	['the', 'came']	neutral
364	2188	1	waiter	['our', 'see']	negative
1275	2190	0	snapple	['a', 'buying']	positive
2330	2191	0	apps	['gave']	neutral
1385	2193	0	Service	['extraordinary', 'overbearing']	positive
1385	2193	1	decor	['brings', 'the']	positive
1088	2194	0	dosas	['The', 'drip', 'unattractive', 'skimpy']	negative
1088	2194	1	popcorn topping	['drink', 'eat']	neutral
3201	2195	0	service	['The', 'excellent']	positive
3201	2195	1	food	['the', 'delicious']	positive
3481	2196	0	scene	['a', 'and', 'customers', 'deal', 'crappy', 'with']	negative
3481	2196	1	customers	['annoying', 'scene', 'deal']	negative
308	2197	0	seafood	['craving']	neutral
1157	2198	0	ladies	['get']	positive
2394	2199	0	wait	['minutes', 'your']	negative
1129	2201	0	food	['The', 'good', 'thai']	conflict
1872	2202	0	people serving	['beautiful', 'you', 'with', 'restaurant']	positive
1872	2202	1	food	['the', 'match']	negative
1078	2203	0	fillings	['The', 'unconventional']	neutral
1078	2203	1	dosa batter	['tasty', 'the', 'authentic']	positive
61	2204	0	lunch	['pre']	positive
